Order ID,Order Date,CustomerName,State,City,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode
B-25750,14 August 2018,Priyanshu,Madhya Pradesh,Indore,42,-15,12,Clothing,Skirt,UPI
B-25833,29 October 2018,Krishna,Madhya Pradesh,Indore,64,27,5,Clothing,Hankerchief,UPI
B-25818,14 October 2018,Sandeep,Madhya Pradesh,Indore,75,28,9,Clothing,Hankerchief,UPI
B-25721,16 July 2018,Anchal,Haryana,Chandigarh,29,-18,7,Clothing,Skirt,UPI
B-26056,10 March 2018,Sonal,Bihar,Patna,70,24,3,Clothing,Stole,UPI
B-25651,07 May 2018,Anurag,Madhya Pradesh,Indore,44,-8,3,Clothing,Stole,UPI
B-25783,15 September 2018,Shivangi,Madhya Pradesh,Indore,25,-11,1,Clothing,Stole,UPI
B-25754,18 August 2018,Akshay,Bihar,Patna,41,-14,5,Clothing,Leggings,UPI
B-25969,21 January 2018,Shreyshi,Gujarat,Surat,171,17,6,Clothing,T-shirt,UPI
B-25945,11 January 2018,Mhatre,Madhya Pradesh,Indore,60,3,3,Clothing,Saree,UPI
B-25721,16 July 2018,Anchal,Haryana,Chandigarh,191,51,5,Clothing,Shirt,UPI
B-25976,25 January 2018,Piyam,Punjab,Amritsar,193,8,4,Clothing,T-shirt,UPI
B-25996,04 February 2018,Prashant,Delhi,Delhi,189,4,1,Clothing,Saree,UPI
B-25755,19 August 2018,Shourya,Kerala,Thiruvananthapuram,80,-19,5,Clothing,Stole,UPI
B-26070,18 March 2018,Shruti,Karnataka,Bangalore,75,29,1,Clothing,Trousers,UPI
B-25604,03 April 2018,Divsha,Rajasthan,Jaipur,157,5,9,Clothing,Saree,UPI
B-26081,22 March 2018,Aarushi,Tamil Nadu,Chennai,79,33,4,Clothing,Stole,UPI
B-25901,10 December 2018,Suraj,Gujarat,Surat,158,38,3,Clothing,Hankerchief,UPI
B-25989,01 February 2018,Anjali,Delhi,Delhi,338,41,7,Clothing,Hankerchief,UPI
B-25851,06 November 2018,Kushal,Nagaland,Kohima,237,47,9,Clothing,T-shirt,UPI
B-25883,27 November 2018,Saptadeep,Gujarat,Surat,146,42,5,Clothing,Hankerchief,UPI
B-26043,01 March 2018,Amit,Sikkim,Gangtok,185,48,4,Clothing,Stole,UPI
B-25812,10 October 2018,Kshitij,Madhya Pradesh,Indore,259,47,5,Clothing,Hankerchief,UPI
B-25811,10 October 2018,Utsav,Maharashtra,Mumbai,126,52,4,Clothing,Hankerchief,UPI
B-26016,14 February 2018,Hazel,Karnataka,Bangalore,74,9,3,Clothing,Shirt,UPI
B-26043,01 March 2018,Amit,Sikkim,Gangtok,122,50,7,Clothing,Stole,UPI
B-25743,07 August 2018,Aman,Nagaland,Kohima,74,-51,3,Clothing,Stole,UPI
B-25738,02 August 2018,Ayush,Punjab,Chandigarh,72,-6,3,Clothing,Saree,UPI
B-25799,01 October 2018,Divyansh,Gujarat,Ahmedabad,70,-64,5,Clothing,Stole,UPI
B-26067,16 March 2018,Tulika,Madhya Pradesh,Bhopal,67,2,4,Clothing,T-shirt,UPI
B-25601,01 April 2018,Bharat,Gujarat,Ahmedabad,66,-12,5,Clothing,Stole,UPI
B-26077,22 March 2018,Divsha,Rajasthan,Jaipur,62,11,7,Clothing,Hankerchief,UPI
B-26043,01 March 2018,Amit,Sikkim,Gangtok,62,28,5,Clothing,Hankerchief,UPI
B-25958,18 January 2018,Aparajita,West Bengal,Kolkata,360,32,3,Clothing,Saree,UPI
B-25936,05 January 2018,Nikhil,Punjab,Chandigarh,61,25,4,Clothing,Saree,UPI
B-25687,11 June 2018,Sanjna,Maharashtra,Mumbai,17,6,1,Clothing,Stole,UPI
B-25648,04 May 2018,Aditya,Punjab,Chandigarh,55,-26,4,Clothing,Saree,UPI
B-25710,05 July 2018,Megha,Maharashtra,Pune,53,-18,4,Clothing,T-shirt,UPI
B-25748,12 August 2018,Nitant,Rajasthan,Jaipur,141,10,4,Clothing,Shirt,UPI
B-25777,10 September 2018,Aditi,Madhya Pradesh,Indore,69,-67,4,Clothing,Kurti,UPI
B-25689,14 June 2018,Bhaggyasree,Maharashtra,Mumbai,149,136,3,Clothing,Stole,UPI
B-26045,03 March 2018,Nidhi,Nagaland,Kohima,179,77,1,Clothing,Saree,UPI
B-25870,20 November 2018,Pranav,Andhra Pradesh,Hyderabad,473,-113,9,Clothing,Hankerchief,UPI
B-25752,14 August 2018,Vaibhav,Madhya Pradesh,Indore,91,15,6,Clothing,T-shirt,UPI
B-26051,07 March 2018,Parishi,West Bengal,Kolkata,184,85,6,Clothing,T-shirt,UPI
B-25854,08 November 2018,Shubham,Maharashtra,Pune,436,131,9,Clothing,Hankerchief,UPI
B-25683,08 June 2018,Shreya,Kerala,Thiruvananthapuram,148,52,5,Clothing,Stole,UPI
B-25636,26 April 2018,Nishi,Maharashtra,Mumbai,637,113,5,Clothing,Saree,UPI
B-26073,21 March 2018,Pournamasi,Madhya Pradesh,Indore,290,110,9,Clothing,Stole,UPI
B-25898,07 December 2018,Abhishek,Rajasthan,Udaipur,191,93,4,Clothing,Shirt,UPI
B-26073,21 March 2018,Pournamasi,Madhya Pradesh,Indore,29,9,3,Clothing,Saree,UPI
B-26045,03 March 2018,Nidhi,Nagaland,Kohima,27,5,1,Clothing,Stole,UPI
B-25672,28 May 2018,Akanksha,Andhra Pradesh,Hyderabad,27,-15,1,Clothing,Stole,UPI
B-25961,18 January 2018,Surbhi,Gujarat,Ahmedabad,26,3,3,Clothing,Skirt,UPI
B-25810,10 October 2018,Nripraj,Punjab,Chandigarh,26,10,4,Clothing,Hankerchief,UPI
B-25652,08 May 2018,Tushina,Goa,Goa,25,-2,5,Clothing,Hankerchief,UPI
B-25671,27 May 2018,Mitali,Nagaland,Kohima,832,0,3,Clothing,Trousers,UPI
B-26040,26 February 2018,Sahil,Punjab,Chandigarh,833,93,3,Clothing,Trousers,UPI
B-26048,04 March 2018,Parth,Maharashtra,Pune,1104,209,4,Clothing,Trousers,UPI
B-25864,15 November 2018,Aromal,Maharashtra,Mumbai,17,5,1,Clothing,Hankerchief,UPI
B-25757,21 August 2018,Vishakha,Madhya Pradesh,Indore,17,7,3,Clothing,Hankerchief,UPI
B-25786,19 September 2018,Madan Mohan,Uttar Pradesh,Mathura,17,-11,3,Clothing,Skirt,UPI
B-25755,19 August 2018,Shourya,Kerala,Thiruvananthapuram,321,315,5,Clothing,Saree,UPI
B-26099,30 March 2018,Bhishm,Maharashtra,Mumbai,2366,552,5,Clothing,Trousers,UPI
B-25735,30 July 2018,Arindam,Uttar Pradesh,Lucknow,15,-7,1,Clothing,Hankerchief,UPI
B-26097,28 March 2018,Vini,Karnataka,Bangalore,14,5,1,Clothing,Hankerchief,UPI
B-25950,13 January 2018,Shruti,Madhya Pradesh,Indore,13,4,1,Clothing,Leggings,UPI
B-26055,10 March 2018,Harivansh,Uttar Pradesh,Mathura,57,7,2,Clothing,Shirt,UPI
B-25643,29 April 2018,Kirti,Jammu and Kashmir,Kashmir,50,-44,2,Clothing,Hankerchief,UPI
B-25853,08 November 2018,Gaurav,Gujarat,Ahmedabad,26,11,2,Clothing,Hankerchief,UPI
B-25735,30 July 2018,Arindam,Uttar Pradesh,Lucknow,7,-1,2,Clothing,Skirt,UPI
B-26001,07 February 2018,Patil,Delhi,Delhi,8,2,2,Clothing,Skirt,UPI
B-25797,30 September 2018,Sauptik,Madhya Pradesh,Indore,31,1,2,Clothing,Hankerchief,UPI
B-25618,18 April 2018,Manju,Andhra Pradesh,Hyderabad,12,0,2,Clothing,Hankerchief,UPI
B-25723,18 July 2018,Wale,Maharashtra,Mumbai,12,-7,2,Clothing,Leggings,UPI
B-25991,03 February 2018,Mansi,Madhya Pradesh,Indore,13,5,2,Clothing,Hankerchief,UPI
B-25981,28 January 2018,Amruta,Delhi,Delhi,62,8,2,Clothing,T-shirt,UPI
B-25670,25 May 2018,Charika,Goa,Goa,24,1,2,Clothing,Hankerchief,UPI
B-25959,18 January 2018,Muskan,Madhya Pradesh,Indore,32,2,2,Clothing,Kurti,UPI
B-25791,24 September 2018,Avish,Kerala,Thiruvananthapuram,253,-63,2,Clothing,Saree,UPI
B-25658,14 May 2018,Shefali,Rajasthan,Jaipur,27,9,2,Clothing,T-shirt,UPI
B-25886,28 November 2018,Brijesh,Rajasthan,Udaipur,89,17,2,Clothing,Stole,UPI
B-25818,14 October 2018,Sandeep,Madhya Pradesh,Indore,32,11,2,Clothing,Leggings,UPI
B-25835,29 October 2018,Moumita,Gujarat,Ahmedabad,27,2,2,Clothing,Leggings,UPI
B-25933,04 January 2018,Shikhar,Maharashtra,Mumbai,207,-100,2,Clothing,Saree,UPI
B-25635,26 April 2018,Nidhi,Nagaland,Kohima,23,2,2,Clothing,Skirt,UPI
B-26088,26 March 2018,Bhavna,Sikkim,Gangtok,11,5,2,Clothing,Hankerchief,UPI
B-25604,03 April 2018,Divsha,Rajasthan,Jaipur,65,17,2,Clothing,T-shirt,UPI
B-25699,24 June 2018,Kritika,Uttar Pradesh,Lucknow,49,-31,2,Clothing,Stole,UPI
B-26056,10 March 2018,Sonal,Bihar,Patna,101,11,2,Clothing,Hankerchief,UPI
B-25654,10 May 2018,Sabah,Maharashtra,Mumbai,229,-23,2,Clothing,Saree,UPI
B-25951,13 January 2018,Jesal,West Bengal,Kolkata,89,29,2,Clothing,Stole,UPI
B-25773,06 September 2018,Shreya,Kerala,Thiruvananthapuram,437,-14,2,Clothing,Saree,UPI
B-26010,11 February 2018,Kartikay,Bihar,Patna,85,13,2,Clothing,Shirt,UPI
B-26076,21 March 2018,Jahan,Madhya Pradesh,Bhopal,91,22,2,Clothing,Stole,UPI
B-26082,23 March 2018,Jitesh,Uttar Pradesh,Lucknow,95,5,2,Clothing,Stole,UPI
B-26097,28 March 2018,Vini,Karnataka,Bangalore,97,12,2,Clothing,Hankerchief,UPI
B-25625,23 April 2018,Pinky,Jammu and Kashmir,Kashmir,97,29,2,Clothing,Hankerchief,UPI
B-25920,24 December 2018,Jayanti,Uttar Pradesh,Prayagraj,100,7,2,Clothing,T-shirt,UPI
B-25917,21 December 2018,Sanjay,Maharashtra,Mumbai,100,12,2,Clothing,T-shirt,UPI
B-25742,03 August 2018,Ashwin,Goa,Goa,11,-8,2,Clothing,Skirt,UPI
B-26098,29 March 2018,Pinky,Jammu and Kashmir,Kashmir,59,15,2,Clothing,T-shirt,UPI
B-25654,10 May 2018,Sabah,Maharashtra,Mumbai,105,46,2,Clothing,Stole,UPI
B-25861,15 November 2018,Aayush,Uttar Pradesh,Lucknow,56,18,2,Clothing,Hankerchief,UPI
B-26086,26 March 2018,Mukesh,Haryana,Chandigarh,43,17,2,Clothing,T-shirt,UPI
B-25762,26 August 2018,Anudeep,Madhya Pradesh,Indore,98,-5,2,Clothing,Saree,UPI
B-25843,03 November 2018,Mrunal,Maharashtra,Mumbai,45,0,2,Clothing,Stole,UPI
B-26078,22 March 2018,Kasheen,West Bengal,Kolkata,44,20,2,Clothing,T-shirt,UPI
B-25755,19 August 2018,Shourya,Kerala,Thiruvananthapuram,47,-3,2,Clothing,Stole,UPI
B-25732,27 July 2018,Anubhaw,Karnataka,Bangalore,16,-5,2,Clothing,Stole,UPI
B-25830,26 October 2018,Aastha,Himachal Pradesh,Simla,54,1,2,Clothing,Saree,UPI
B-25678,03 June 2018,Bathina,Karnataka,Bangalore,7,-3,2,Clothing,Skirt,UPI
B-25901,10 December 2018,Suraj,Gujarat,Surat,61,28,2,Clothing,Hankerchief,UPI
B-25703,28 June 2018,Ekta,Madhya Pradesh,Indore,17,-3,2,Clothing,Stole,UPI
B-26049,05 March 2018,Lisha,Madhya Pradesh,Bhopal,100,28,2,Clothing,Hankerchief,UPI
B-25755,19 August 2018,Shourya,Kerala,Thiruvananthapuram,26,4,2,Clothing,Saree,UPI
B-25983,30 January 2018,Atul,Delhi,Delhi,230,5,2,Clothing,Saree,UPI
B-25853,08 November 2018,Gaurav,Gujarat,Ahmedabad,199,6,2,Clothing,Saree,UPI
B-25746,10 August 2018,Shivam,Maharashtra,Pune,87,16,2,Clothing,Saree,UPI
B-26002,08 February 2018,Harsh,Delhi,Delhi,113,28,2,Clothing,Saree,UPI
B-26061,14 March 2018,Anurag,Madhya Pradesh,Indore,109,52,2,Clothing,Stole,UPI
B-25855,08 November 2018,Abhijeet,Madhya Pradesh,Bhopal,61,30,2,Clothing,Hankerchief,UPI
B-25808,08 October 2018,Apsingekar,Bihar,Patna,59,21,2,Clothing,Stole,UPI
B-25979,27 January 2018,Shivangi,Madhya Pradesh,Indore,57,27,2,Clothing,Shirt,UPI
B-25851,06 November 2018,Kushal,Nagaland,Kohima,103,46,2,Clothing,Saree,UPI
B-25783,15 September 2018,Shivangi,Madhya Pradesh,Indore,30,-6,2,Clothing,Hankerchief,UPI
B-25951,13 January 2018,Jesal,West Bengal,Kolkata,30,5,2,Clothing,Kurti,UPI
B-25754,18 August 2018,Akshay,Bihar,Patna,30,-23,2,Clothing,Saree,UPI
B-25653,08 May 2018,Farah,Nagaland,Kohima,28,-3,2,Clothing,Saree,UPI
B-25650,06 May 2018,Chirag,Maharashtra,Mumbai,28,-26,2,Clothing,Stole,UPI
B-25725,20 July 2018,Anisha,Nagaland,Kohima,26,-5,2,Clothing,Stole,UPI
B-25891,04 December 2018,Shivani,Madhya Pradesh,Indore,25,2,2,Clothing,Hankerchief,UPI
B-26003,08 February 2018,Hitesh,Madhya Pradesh,Bhopal,17,2,2,Clothing,Skirt,UPI
B-25723,18 July 2018,Wale,Maharashtra,Mumbai,16,-12,2,Clothing,Stole,UPI
B-26070,18 March 2018,Shruti,Karnataka,Bangalore,14,7,2,Clothing,Hankerchief,UPI
